CustomerID,Recency,Frequency,Monetary,LastPurchaseDate,Country,ProductDiversity,AvgBasketValue
14997.0,46,3,546.2,2011-10-24 13:28:00,United Kingdom,25,182.0666666666667
14998.0,170,2,429.87,2011-06-22 17:30:00,United Kingdom,70,214.935
15000.0,48,1,490.52,2011-10-23 11:42:00,United Kingdom,76,490.52
15002.0,116,4,1641.76,2011-08-16 10:44:00,United Kingdom,93,410.44
15004.0,147,1,1246.32,2011-07-15 14:05:00,United Kingdom,154,1246.32
15005.0,16,28,6316.57,2011-11-24 12:25:00,United Kingdom,360,225.5917857142857
15006.0,51,1,502.09,2011-10-19 15:08:00,United Kingdom,121,502.09
15007.0,159,1,156.91,2011-07-03 16:00:00,United Kingdom,12,156.91
15009.0,12,3,1261.78,2011-11-27 13:35:00,United Kingdom,148,420.5933333333333
15010.0,36,1,308.94,2011-11-04 12:42:00,United Kingdom,20,308.94
15012.0,54,2,423.04,2011-10-17 12:22:00,United Kingdom,110,211.52
15014.0,43,2,260.17,2011-10-27 20:07:00,United Kingdom,29,130.085
15016.0,173,1,170.04,2011-06-20 12:06:00,United Kingdom,20,170.04
15017.0,34,1,125.58,2011-11-06 10:33:00,United Kingdom,20,125.58
15018.0,39,3,496.21,2011-11-01 12:47:00,United Kingdom,30,165.40333333333334
15019.0,267,1,266.0,2011-03-18 12:35:00,United Kingdom,64,266.0
15021.0,9,9,1914.82,2011-12-01 11:53:00,United Kingdom,287,212.75777777777776
15022.0,12,4,905.04,2011-11-28 12:35:00,United Kingdom,96,226.26
15023.0,3,11,6802.76,2011-12-06 17:23:00,United Kingdom,347,618.4327272727273
15024.0,10,10,1661.33,2011-11-30 12:06:00,United Kingdom,105,166.13299999999998
15025.0,33,1,377.01,2011-11-06 15:20:00,United Kingdom,66,377.01
15026.0,80,3,469.0,2011-09-20 13:52:00,United Kingdom,57,156.33333333333334
15027.0,31,4,1066.15,2011-11-09 10:16:00,United Kingdom,30,266.5375
15028.0,8,4,627.13,2011-12-01 14:06:00,United Kingdom,35,156.7825
15030.0,72,2,518.28,2011-09-29 10:50:00,United Kingdom,7,259.14
15031.0,4,4,668.14,2011-12-05 14:19:00,United Kingdom,74,167.035
15032.0,256,3,4959.1,2011-03-28 15:03:00,United Kingdom,29,1653.0333333333335
15033.0,5,10,2586.67,2011-12-05 12:40:00,United Kingdom,315,258.66700000000003
15034.0,16,8,4308.61,2011-11-24 12:11:00,United Kingdom,299,538.57625
15035.0,90,1,252.73,2011-09-11 11:08:00,United Kingdom,26,252.73
15036.0,72,3,465.55,2011-09-28 15:42:00,United Kingdom,107,155.18333333333334
15038.0,59,6,705.49,2011-10-12 11:33:00,United Kingdom,105,117.58166666666666
15039.0,10,47,19914.44,2011-11-30 11:31:00,United Kingdom,408,423.7114893617021
15041.0,170,1,180.35,2011-06-22 16:16:00,United Kingdom,66,180.35
15042.0,199,1,135.93,2011-05-24 16:25:00,United Kingdom,5,135.93
15043.0,31,1,537.0,2011-11-08 14:26:00,United Kingdom,3,537.0
15044.0,19,17,7700.23,2011-11-20 13:20:00,United Kingdom,233,452.9547058823529
15045.0,152,2,735.66,2011-07-11 11:33:00,United Kingdom,11,367.83
15046.0,9,15,5213.77,2011-11-30 15:50:00,United Kingdom,147,347.5846666666667
15047.0,270,1,343.62,2011-03-15 10:49:00,United Kingdom,22,343.62
15048.0,65,4,384.05,2011-10-05 14:55:00,United Kingdom,86,96.0125
15049.0,274,1,121.17,2011-03-11 12:13:00,United Kingdom,3,121.17
15050.0,25,3,1782.09,2011-11-14 16:17:00,United Kingdom,68,594.03
15051.0,23,3,1391.61,2011-11-16 15:38:00,United Kingdom,130,463.86999999999995
15052.0,319,1,215.78,2011-01-24 15:52:00,United Kingdom,27,215.78
15053.0,5,3,697.79,2011-12-05 12:08:00,United Kingdom,49,232.59666666666666
15054.0,12,2,302.1,2011-11-27 15:02:00,United Kingdom,105,151.05
15057.0,275,2,1489.5,2011-03-09 15:17:00,United Kingdom,25,744.75
15058.0,25,11,2124.99,2011-11-14 14:57:00,United Kingdom,199,193.18090909090907
15059.0,41,9,1337.72,2011-10-30 11:35:00,United Kingdom,161,148.63555555555556
15060.0,8,4,303.09,2011-12-01 13:47:00,United Kingdom,81,75.7725
15061.0,4,48,54534.14,2011-12-06 12:06:00,United Kingdom,70,1136.1279166666666
15062.0,71,4,987.86,2011-09-29 16:51:00,United Kingdom,47,246.965
15063.0,213,1,370.8,2011-05-10 13:25:00,United Kingdom,5,370.8
15065.0,38,4,3158.13,2011-11-02 09:45:00,United Kingdom,148,789.5325
15066.0,53,1,893.59,2011-10-17 13:25:00,United Kingdom,42,893.59
15067.0,78,3,1744.76,2011-09-22 13:20:00,United Kingdom,82,581.5866666666667
15068.0,46,2,553.36,2011-10-24 14:47:00,United Kingdom,96,276.68
15069.0,179,1,1109.53,2011-06-13 14:16:00,United Kingdom,70,1109.53
15071.0,94,2,982.07,2011-09-07 11:43:00,United Kingdom,25,491.035
15073.0,10,3,1043.41,2011-11-30 10:44:00,United Kingdom,31,347.80333333333334
15074.0,105,1,748.87,2011-08-26 14:45:00,United Kingdom,41,748.87
15075.0,78,1,773.03,2011-09-23 12:27:00,United Kingdom,27,773.03
15076.0,173,1,880.85,2011-06-20 08:23:00,United Kingdom,49,880.85
15078.0,7,32,9743.11,2011-12-02 15:41:00,United Kingdom,97,304.4721875
15079.0,213,4,895.61,2011-05-11 12:45:00,United Kingdom,46,223.9025
15081.0,22,5,504.8,2011-11-17 17:08:00,United Kingdom,26,100.96000000000001
15083.0,257,1,88.2,2011-03-28 12:18:00,United Kingdom,5,88.2
15087.0,282,1,306.94,2011-03-03 10:34:00,United Kingdom,15,306.94
15088.0,21,2,1160.07,2011-11-18 13:14:00,United Kingdom,53,580.035
15089.0,10,6,2420.84,2011-11-29 16:31:00,United Kingdom,139,403.47333333333336
15090.0,308,1,381.32,2011-02-04 14:03:00,United Kingdom,23,381.32
15091.0,68,1,480.71,2011-10-03 12:47:00,United Kingdom,30,480.71
15092.0,215,2,457.81,2011-05-08 14:10:00,United Kingdom,23,228.905
15093.0,18,6,4597.02,2011-11-21 13:09:00,United Kingdom,52,766.1700000000001
15095.0,104,4,1370.6,2011-08-28 12:01:00,United Kingdom,30,342.65
15096.0,43,1,219.39,2011-10-28 10:27:00,United Kingdom,11,219.39
15097.0,4,1,248.08,2011-12-05 14:03:00,United Kingdom,25,248.08
15098.0,182,3,39916.5,2011-06-10 15:33:00,United Kingdom,1,13305.5
15099.0,84,1,410.48,2011-09-16 13:13:00,United Kingdom,23,410.48
15100.0,334,3,876.0,2011-01-10 10:35:00,United Kingdom,1,292.0
15101.0,9,2,317.53,2011-12-01 10:18:00,United Kingdom,8,158.765
15103.0,31,2,703.36,2011-11-08 14:53:00,United Kingdom,35,351.68
15104.0,197,2,1027.44,2011-05-27 12:29:00,United Kingdom,66,513.72
15105.0,18,7,2298.93,2011-11-21 16:54:00,United Kingdom,90,328.4185714285714
15106.0,18,5,1422.52,2011-11-22 09:16:00,United Kingdom,90,284.504
15107.0,311,6,319.5,2011-02-01 14:46:00,United Kingdom,12,53.25
15108.0,142,4,1300.25,2011-07-21 10:24:00,European Community,50,325.0625
15109.0,246,1,484.95,2011-04-08 09:58:00,United Kingdom,28,484.95
15110.0,24,4,996.1,2011-11-16 11:16:00,United Kingdom,17,249.025
15111.0,29,3,1567.48,2011-11-10 16:58:00,United Kingdom,70,522.4933333333333
15113.0,10,3,3609.33,2011-11-30 08:23:00,United Kingdom,77,1203.11
15114.0,30,10,2760.56,2011-11-09 15:05:00,United Kingdom,136,276.056
15115.0,18,1,340.11,2011-11-21 14:59:00,United Kingdom,21,340.11
15116.0,18,4,1352.75,2011-11-22 12:25:00,United Kingdom,37,338.1875
15117.0,15,5,1551.78,2011-11-25 08:12:00,United Kingdom,63,310.356
15118.0,134,1,244.8,2011-07-28 14:54:00,United Kingdom,1,244.8
15119.0,246,1,266.4,2011-04-08 09:08:00,United Kingdom,14,266.4
15120.0,134,1,358.82,2011-07-29 09:48:00,United Kingdom,21,358.82
15121.0,50,2,457.72,2011-10-20 14:51:00,United Kingdom,28,228.86
15122.0,114,3,1633.78,2011-08-17 16:48:00,United Kingdom,65,544.5933333333334
15123.0,7,2,2199.31,2011-12-02 13:12:00,United Kingdom,93,1099.655
15124.0,23,2,184.19,2011-11-17 10:09:00,United Kingdom,14,92.095
15125.0,25,15,11528.48,2011-11-14 13:57:00,United Kingdom,102,768.5653333333333
15127.0,66,1,406.53,2011-10-05 10:30:00,United Kingdom,16,406.53
15128.0,60,4,1471.0,2011-10-10 13:54:00,United Kingdom,74,367.75
15129.0,50,11,3447.4,2011-10-20 14:40:00,United Kingdom,54,313.40000000000003
15130.0,170,1,330.11,2011-06-23 10:15:00,United Kingdom,22,330.11
15132.0,18,5,977.93,2011-11-21 17:10:00,United Kingdom,49,195.58599999999998
15133.0,128,3,982.42,2011-08-04 10:44:00,United Kingdom,27,327.4733333333333
15134.0,15,8,1387.99,2011-11-25 08:55:00,United Kingdom,44,173.49875
15135.0,239,1,139.05,2011-04-14 19:16:00,United Kingdom,9,139.05
15136.0,3,4,1286.7,2011-12-07 12:26:00,United Kingdom,61,321.675
15139.0,240,2,178.96,2011-04-14 11:39:00,United Kingdom,13,89.48
15140.0,52,7,2354.25,2011-10-18 14:07:00,United Kingdom,74,336.32142857142856
15142.0,46,1,498.74,2011-10-24 12:51:00,United Kingdom,26,498.74
15143.0,226,1,259.45,2011-04-28 12:03:00,United Kingdom,14,259.45
15144.0,8,17,6580.44,2011-12-01 15:12:00,United Kingdom,132,387.0847058823529
15145.0,4,4,1194.73,2011-12-05 17:21:00,United Kingdom,54,298.6825
15146.0,165,2,1327.16,2011-06-28 12:09:00,United Kingdom,90,663.58
15147.0,240,1,623.5,2011-04-13 15:57:00,United Kingdom,28,623.5
15148.0,11,1,301.29,2011-11-29 08:21:00,United Kingdom,20,301.29
15149.0,134,1,520.8,2011-07-29 10:58:00,United Kingdom,23,520.8
15150.0,17,10,5314.47,2011-11-22 12:52:00,United Kingdom,282,531.447
15152.0,10,13,4745.69,2011-11-30 12:32:00,United Kingdom,196,365.0530769230769
15153.0,31,1,329.25,2011-11-08 17:09:00,United Kingdom,22,329.25
15154.0,75,1,296.42,2011-09-25 16:05:00,United Kingdom,66,296.42
15156.0,1,3,961.49,2011-12-08 18:22:00,United Kingdom,51,320.49666666666667
15157.0,4,3,1936.07,2011-12-06 11:28:00,United Kingdom,125,645.3566666666667
15158.0,45,1,401.4,2011-10-25 13:53:00,United Kingdom,7,401.4
15159.0,2,30,18641.01,2011-12-08 12:05:00,United Kingdom,363,621.367
15160.0,357,1,158.16,2010-12-17 14:15:00,United Kingdom,4,158.16
15163.0,18,2,304.47,2011-11-21 13:10:00,United Kingdom,29,152.235
15164.0,69,3,843.05,2011-10-02 12:05:00,United Kingdom,79,281.01666666666665
15167.0,321,1,163.0,2011-01-23 12:41:00,United Kingdom,39,163.0
15168.0,26,1,106.56,2011-11-14 11:26:00,United Kingdom,5,106.56
15171.0,331,1,1289.5,2011-01-12 15:36:00,United Kingdom,5,1289.5
15172.0,9,5,1624.05,2011-12-01 11:51:00,United Kingdom,106,324.81
15174.0,323,1,135.75,2011-01-21 09:06:00,United Kingdom,11,135.75
15175.0,72,1,224.14,2011-09-29 11:31:00,United Kingdom,23,224.14
15178.0,260,1,40.5,2011-03-24 15:12:00,United Kingdom,3,40.5
15179.0,18,5,2206.95,2011-11-21 12:53:00,United Kingdom,91,441.39
15181.0,66,3,689.48,2011-10-04 13:58:00,United Kingdom,11,229.82666666666668
15182.0,154,2,622.85,2011-07-08 13:37:00,United Kingdom,24,311.425
15184.0,29,2,406.76,2011-11-10 13:41:00,United Kingdom,59,203.38
15185.0,70,1,310.62,2011-09-30 14:06:00,United Kingdom,21,310.62
15186.0,14,2,411.41,2011-11-25 14:58:00,United Kingdom,17,205.705
15187.0,2,16,4777.18,2011-12-08 11:56:00,United Kingdom,61,298.57375
15189.0,1,41,16225.39,2011-12-08 13:22:00,United Kingdom,80,395.74121951219513
15192.0,120,3,1044.32,2011-08-12 11:41:00,United Kingdom,36,348.1066666666666
15193.0,61,1,499.32,2011-10-10 08:23:00,United Kingdom,19,499.32
15194.0,3,15,7616.53,2011-12-06 15:10:00,United Kingdom,209,507.76866666666666
15195.0,3,1,3861.0,2011-12-07 12:20:00,United Kingdom,1,3861.0
15197.0,11,3,1079.61,2011-11-29 10:00:00,United Kingdom,30,359.86999999999995
15198.0,92,2,193.64,2011-09-08 14:42:00,United Kingdom,10,96.82
15199.0,59,4,1268.7,2011-10-11 15:12:00,United Kingdom,5,317.175
15201.0,87,5,1236.54,2011-09-13 14:53:00,United Kingdom,35,247.308
15203.0,26,6,1827.8,2011-11-14 08:16:00,United Kingdom,82,304.6333333333333
15204.0,357,1,316.58,2010-12-17 13:49:00,United Kingdom,9,316.58
15205.0,85,2,653.24,2011-09-15 19:36:00,United Kingdom,37,326.62
15206.0,10,4,420.3,2011-11-29 13:41:00,United Kingdom,3,105.075
15208.0,1,5,870.12,2011-12-08 17:24:00,United Kingdom,25,174.024
15210.0,225,1,331.18,2011-04-28 16:11:00,United Kingdom,20,331.18
15211.0,60,2,894.41,2011-10-10 13:31:00,United Kingdom,52,447.205
15212.0,241,1,101.8,2011-04-12 13:45:00,United Kingdom,5,101.8
15213.0,319,2,328.35,2011-01-25 12:21:00,United Kingdom,22,164.175
15214.0,2,8,1661.44,2011-12-08 12:07:00,United Kingdom,109,207.68
15215.0,47,3,734.94,2011-10-24 11:41:00,United Kingdom,33,244.98000000000002
15216.0,88,1,96.6,2011-09-13 11:41:00,United Kingdom,2,96.6
15218.0,11,11,5756.89,2011-11-29 11:48:00,United Kingdom,77,523.3536363636364
15219.0,176,1,305.75,2011-06-16 16:57:00,United Kingdom,9,305.75
15220.0,52,6,1778.96,2011-10-19 12:39:00,United Kingdom,110,296.49333333333334
15222.0,319,1,585.0,2011-01-25 08:03:00,United Kingdom,5,585.0
15223.0,226,2,755.75,2011-04-28 11:31:00,United Kingdom,14,377.875
15224.0,358,2,322.08,2010-12-16 15:02:00,United Kingdom,13,161.04
15225.0,234,1,409.4,2011-04-19 14:51:00,United Kingdom,23,409.4
15226.0,311,1,154.41,2011-02-02 11:41:00,United Kingdom,8,154.41
15227.0,37,5,1219.4,2011-11-03 11:59:00,United Kingdom,43,243.88000000000002
15228.0,66,4,3386.71,2011-10-04 13:56:00,United Kingdom,110,846.6775
15230.0,239,2,429.6,2011-04-14 14:39:00,United Kingdom,23,214.8
15232.0,113,2,612.06,2011-08-18 16:27:00,United Kingdom,26,306.03
15234.0,277,1,197.0,2011-03-08 08:53:00,United Kingdom,14,197.0
15235.0,218,12,2247.51,2011-05-06 09:44:00,United Kingdom,132,187.29250000000002
15236.0,299,1,321.05,2011-02-14 10:52:00,United Kingdom,15,321.05
15237.0,2,4,1412.32,2011-12-08 09:46:00,United Kingdom,94,353.08
15238.0,29,3,1071.99,2011-11-10 14:28:00,United Kingdom,49,357.33
15239.0,10,2,780.59,2011-11-29 14:14:00,United Kingdom,48,390.295
15240.0,45,5,1706.57,2011-10-26 09:50:00,United Kingdom,58,341.31399999999996
15241.0,67,8,1756.44,2011-10-04 09:05:00,United Kingdom,82,219.555
15243.0,74,1,316.68,2011-09-26 14:12:00,United Kingdom,22,316.68
15244.0,65,2,631.57,2011-10-05 13:19:00,United Kingdom,31,315.785
15245.0,134,3,2515.84,2011-07-28 18:56:00,United Kingdom,55,838.6133333333333
15246.0,238,2,514.15,2011-04-15 14:45:00,United Kingdom,32,257.075
15247.0,122,1,356.0,2011-08-09 12:52:00,United Kingdom,6,356.0
15249.0,32,13,6688.46,2011-11-08 11:45:00,United Kingdom,211,514.496923076923
15251.0,9,11,10484.99,2011-11-30 15:02:00,United Kingdom,97,953.180909090909
15252.0,36,2,740.78,2011-11-03 13:30:00,United Kingdom,44,370.39
15253.0,16,5,918.2,2011-11-23 16:22:00,United Kingdom,52,183.64000000000001
15254.0,127,1,300.36,2011-08-04 15:04:00,United Kingdom,18,300.36
15255.0,67,1,890.85,2011-10-04 12:43:00,United Kingdom,47,890.85
15256.0,149,1,98.45,2011-07-14 11:47:00,United Kingdom,6,98.45
15257.0,283,1,317.15,2011-03-01 12:58:00,United Kingdom,7,317.15
15258.0,169,2,623.16,2011-06-24 12:30:00,United Kingdom,32,311.58
15260.0,100,7,1810.77,2011-08-31 13:55:00,United Kingdom,62,258.68142857142857
15261.0,135,1,254.82,2011-07-27 15:20:00,United Kingdom,19,254.82
15262.0,324,1,178.95,2011-01-20 12:16:00,United Kingdom,10,178.95
15263.0,107,1,156.51,2011-08-25 10:26:00,United Kingdom,12,156.51
15264.0,64,1,393.74,2011-10-06 13:49:00,United Kingdom,23,393.74
15265.0,151,2,1506.12,2011-07-11 14:46:00,United Kingdom,76,753.06
15266.0,338,1,119.3,2011-01-05 13:40:00,United Kingdom,6,119.3
15267.0,22,5,1717.36,2011-11-17 15:59:00,United Kingdom,8,343.472
15269.0,24,1,408.8,2011-11-16 09:32:00,United Kingdom,2,408.8
15270.0,16,7,2379.49,2011-11-24 09:24:00,United Kingdom,22,339.9271428571428
15271.0,7,15,2507.07,2011-12-02 14:11:00,United Kingdom,184,167.138
15272.0,57,2,721.94,2011-10-13 12:59:00,United Kingdom,63,360.97
15274.0,4,2,716.57,2011-12-05 16:57:00,United Kingdom,44,358.285
15275.0,38,1,615.14,2011-11-02 11:20:00,United Kingdom,41,615.14
15276.0,66,1,135.31,2011-10-04 16:39:00,United Kingdom,49,135.31
15277.0,47,1,255.9,2011-10-24 10:08:00,United Kingdom,12,255.9
15279.0,355,1,290.51,2010-12-20 10:48:00,United Kingdom,19,290.51
15280.0,172,1,113.12,2011-06-20 17:14:00,United Kingdom,16,113.12
15281.0,59,9,2332.15,2011-10-12 09:10:00,United Kingdom,121,259.1277777777778
15286.0,50,1,240.55,2011-10-21 11:08:00,United Kingdom,3,240.55
15287.0,22,2,486.69,2011-11-17 15:34:00,United Kingdom,17,243.345
15288.0,43,5,2306.52,2011-10-27 16:58:00,United Kingdom,80,461.304
15289.0,29,3,939.78,2011-11-10 13:49:00,United Kingdom,43,313.26
15290.0,5,18,7943.22,2011-12-05 11:39:00,United Kingdom,93,441.29
15291.0,26,15,4668.3,2011-11-14 11:02:00,United Kingdom,62,311.22
15292.0,201,1,180.94,2011-05-22 15:00:00,United Kingdom,24,180.94
15296.0,51,6,3672.86,2011-10-20 11:47:00,United Kingdom,137,612.1433333333333
15297.0,10,3,641.94,2011-11-29 16:32:00,United Kingdom,30,213.98000000000002
15298.0,2,12,4799.9,2011-12-07 17:17:00,United Kingdom,115,399.9916666666666
15299.0,67,7,4507.01,2011-10-03 14:19:00,United Kingdom,7,643.8585714285715
15300.0,64,1,496.44,2011-10-06 17:08:00,United Kingdom,28,496.44
15301.0,51,12,5070.35,2011-10-20 09:57:00,United Kingdom,167,422.5291666666667
15303.0,290,1,574.02,2011-02-22 13:59:00,United Kingdom,31,574.02
15304.0,61,8,694.4,2011-10-10 10:23:00,United Kingdom,8,86.8
15306.0,64,3,1174.35,2011-10-06 12:56:00,United Kingdom,57,391.45
15307.0,96,1,205.3,2011-09-05 11:38:00,United Kingdom,12,205.3
15308.0,274,1,310.47,2011-03-10 13:08:00,United Kingdom,19,310.47
15311.0,1,91,60767.9,2011-12-09 12:00:00,United Kingdom,567,667.7791208791209
15312.0,75,4,924.85,2011-09-25 13:10:00,United Kingdom,42,231.2125
15313.0,110,1,52.0,2011-08-21 16:02:00,United Kingdom,1,52.0
15314.0,199,1,327.97,2011-05-24 14:39:00,United Kingdom,24,327.97
15315.0,64,2,570.5,2011-10-06 12:51:00,United Kingdom,35,285.25
15316.0,327,1,165.0,2011-01-17 11:34:00,United Kingdom,1,165.0
15318.0,4,1,312.62,2011-12-06 11:30:00,United Kingdom,33,312.62
15319.0,284,1,204.5,2011-03-01 12:48:00,United Kingdom,16,204.5
15320.0,44,1,267.13,2011-10-26 13:27:00,United Kingdom,36,267.13
15321.0,71,3,2748.31,2011-09-30 09:40:00,United Kingdom,83,916.1033333333334
15322.0,86,1,679.68,2011-09-15 09:34:00,United Kingdom,42,679.68
15325.0,104,1,162.29,2011-08-28 11:55:00,United Kingdom,47,162.29
15326.0,334,1,311.71,2011-01-10 11:38:00,United Kingdom,29,311.71
15327.0,53,1,208.75,2011-10-18 11:55:00,United Kingdom,10,208.75
15329.0,39,3,1049.7,2011-10-31 15:36:00,United Kingdom,51,349.90000000000003
15330.0,32,2,714.96,2011-11-07 17:50:00,United Kingdom,10,357.48
15333.0,208,1,1028.56,2011-05-15 13:27:00,United Kingdom,16,1028.56
15334.0,157,3,351.67,2011-07-06 11:22:00,United Kingdom,67,117.22333333333334
15335.0,54,1,173.97,2011-10-17 12:50:00,United Kingdom,34,173.97
15339.0,66,2,574.07,2011-10-04 12:51:00,United Kingdom,77,287.035
15341.0,81,1,2020.52,2011-09-20 09:40:00,United Kingdom,17,2020.52
15342.0,130,1,406.09,2011-08-02 10:19:00,United Kingdom,24,406.09
15343.0,87,1,364.5,2011-09-13 13:55:00,United Kingdom,21,364.5
15344.0,1,3,563.94,2011-12-09 10:45:00,United Kingdom,21,187.98000000000002
15345.0,46,1,393.54,2011-10-25 11:28:00,United Kingdom,20,393.54
15346.0,333,1,252.42,2011-01-11 11:18:00,United Kingdom,17,252.42
15348.0,72,1,158.04,2011-09-28 13:17:00,United Kingdom,9,158.04
15349.0,158,2,473.81,2011-07-04 16:06:00,United Kingdom,65,236.905
15351.0,12,7,1960.11,2011-11-27 12:52:00,United Kingdom,157,280.0157142857143
15353.0,255,2,777.02,2011-03-30 12:15:00,United Kingdom,59,388.51
15355.0,29,2,277.05,2011-11-10 13:44:00,United Kingdom,9,138.525
15356.0,31,10,2766.5,2011-11-08 13:11:00,United Kingdom,215,276.65
15358.0,5,22,8347.2,2011-12-05 09:04:00,United Kingdom,292,379.41818181818184
15360.0,40,1,427.93,2011-10-31 09:35:00,United Kingdom,13,427.93
15361.0,362,1,418.92,2010-12-13 09:52:00,United Kingdom,7,418.92
15364.0,96,2,913.19,2011-09-05 09:46:00,United Kingdom,29,456.595
15365.0,26,7,2314.32,2011-11-14 08:29:00,United Kingdom,65,330.6171428571429
15366.0,75,2,602.51,2011-09-25 15:01:00,United Kingdom,37,301.255
15367.0,57,4,1877.59,2011-10-13 14:13:00,United Kingdom,91,469.3975
15368.0,21,1,446.94,2011-11-18 14:42:00,United Kingdom,4,446.94
15370.0,41,7,2386.05,2011-10-30 10:58:00,United Kingdom,65,340.86428571428576
15372.0,137,1,2007.4,2011-07-25 16:39:00,United Kingdom,27,2007.4
15373.0,8,12,2415.91,2011-12-01 15:05:00,United Kingdom,74,201.32583333333332
15374.0,129,1,168.0,2011-08-03 09:59:00,United Kingdom,3,168.0
15376.0,40,3,1233.36,2011-10-30 15:04:00,United Kingdom,100,411.11999999999995
15379.0,169,7,3703.29,2011-06-23 13:13:00,United Kingdom,145,529.0414285714286
15380.0,9,5,1690.26,2011-12-01 12:13:00,United Kingdom,22,338.052
15381.0,214,2,596.85,2011-05-10 11:55:00,United Kingdom,8,298.425
15382.0,15,6,5955.71,2011-11-25 10:58:00,United Kingdom,193,992.6183333333333
15384.0,170,2,642.41,2011-06-23 10:57:00,United Kingdom,34,321.205
15385.0,40,1,316.88,2011-10-30 15:11:00,United Kingdom,12,316.88
15386.0,186,1,394.14,2011-06-06 13:47:00,United Kingdom,31,394.14
15388.0,270,1,140.54,2011-03-14 13:53:00,Canada,10,140.54
15389.0,172,1,500.0,2011-06-20 16:18:00,United Kingdom,1,500.0
15392.0,5,4,1535.53,2011-12-05 11:01:00,United Kingdom,74,383.8825
15393.0,16,2,231.86,2011-11-23 16:48:00,United Kingdom,10,115.93
15394.0,10,4,2183.54,2011-11-30 11:49:00,United Kingdom,54,545.885
15395.0,326,1,107.45,2011-01-18 12:40:00,United Kingdom,7,107.45
15396.0,113,1,288.18,2011-08-19 10:56:00,United Kingdom,14,288.18
15397.0,290,1,94.0,2011-02-23 09:25:00,United Kingdom,6,94.0
15398.0,16,2,1345.53,2011-11-23 16:47:00,United Kingdom,60,672.765
15399.0,1,3,815.77,2011-12-08 13:04:00,United Kingdom,45,271.92333333333335
15400.0,92,5,716.2,2011-09-08 13:57:00,United Kingdom,10,143.24
15402.0,149,2,626.77,2011-07-14 12:17:00,United Kingdom,35,313.385
15405.0,189,1,349.1,2011-06-03 14:44:00,United Kingdom,8,349.1
15406.0,31,2,510.71,2011-11-08 13:22:00,United Kingdom,51,255.355
15407.0,34,4,1056.44,2011-11-06 11:55:00,United Kingdom,142,264.11
15408.0,264,1,267.18,2011-03-20 15:02:00,United Kingdom,34,267.18
15410.0,84,8,3450.84,2011-09-16 14:47:00,United Kingdom,48,431.355
15411.0,26,4,1358.88,2011-11-13 15:19:00,United Kingdom,86,339.72
15412.0,171,1,190.53,2011-06-21 15:24:00,United Kingdom,10,190.53
15414.0,10,3,774.9,2011-11-30 09:50:00,United Kingdom,37,258.3
15415.0,313,1,572.81,2011-01-30 14:13:00,United Kingdom,46,572.81
15416.0,65,4,3984.32,2011-10-06 09:38:00,United Kingdom,165,996.08
15417.0,85,1,508.8,2011-09-15 15:26:00,United Kingdom,28,508.8
15419.0,25,1,135.86,2011-11-15 09:23:00,United Kingdom,8,135.86
15421.0,59,4,950.36,2011-10-12 09:20:00,United Kingdom,40,237.59
15422.0,323,2,97.7,2011-01-20 16:17:00,United Kingdom,6,48.85
15423.0,38,1,43.5,2011-11-01 14:01:00,United Kingdom,2,43.5
15424.0,254,2,383.34,2011-03-30 13:02:00,United Kingdom,17,191.67
15426.0,19,5,1447.39,2011-11-20 15:36:00,United Kingdom,217,289.478
15427.0,33,3,1483.14,2011-11-06 14:29:00,United Kingdom,233,494.38000000000005
15428.0,15,1,93.78,2011-11-24 16:54:00,United Kingdom,6,93.78
15429.0,27,2,397.35,2011-11-13 12:28:00,United Kingdom,77,198.675
15432.0,23,1,171.19,2011-11-16 16:30:00,United Kingdom,10,171.19
15433.0,214,2,533.3,2011-05-10 10:45:00,United Kingdom,40,266.65
15434.0,8,5,1041.48,2011-12-01 13:33:00,United Kingdom,40,208.296
15435.0,22,1,149.29,2011-11-17 16:39:00,United Kingdom,29,149.29
15436.0,12,3,1122.53,2011-11-27 16:05:00,United Kingdom,243,374.1766666666667
15437.0,262,1,200.16,2011-03-22 13:11:00,United Kingdom,44,200.16
15438.0,131,1,156.58,2011-07-31 14:19:00,United Kingdom,25,156.58
15440.0,55,3,383.68,2011-10-16 12:16:00,United Kingdom,50,127.89333333333333
15442.0,249,1,594.0,2011-04-05 12:24:00,United Kingdom,2,594.0
15443.0,2,7,3236.91,2011-12-08 10:40:00,United Kingdom,237,462.4157142857143
15444.0,9,2,1418.26,2011-11-30 17:37:00,United Kingdom,191,709.13
15445.0,264,1,113.5,2011-03-20 15:06:00,United Kingdom,5,113.5
15447.0,331,1,155.17,2011-01-13 11:26:00,United Kingdom,9,155.17
15448.0,313,1,494.64,2011-01-31 10:42:00,United Kingdom,28,494.64
15449.0,26,3,974.52,2011-11-13 15:02:00,United Kingdom,47,324.84
15450.0,30,1,429.84,2011-11-09 17:11:00,United Kingdom,30,429.84
15452.0,30,3,538.73,2011-11-10 12:13:00,United Kingdom,47,179.57666666666668
15453.0,2,7,1388.37,2011-12-08 10:59:00,United Kingdom,169,198.3385714285714
15454.0,362,1,179.1,2010-12-12 14:21:00,United Kingdom,23,179.1
15456.0,283,3,447.22,2011-03-01 13:51:00,United Kingdom,48,149.07333333333335
15457.0,262,1,237.07,2011-03-22 15:31:00,United Kingdom,56,237.07
