CustomerID,Recency,Frequency,Monetary,LastPurchaseDate,Country,ProductDiversity,AvgBasketValue,SegmentExt
15218.0,11,11,5756.89,2011-11-29 11:48:00,United Kingdom,77,523.3536363636364,1
15219.0,176,1,305.75,2011-06-16 16:57:00,United Kingdom,9,305.75,0
15220.0,52,6,1778.96,2011-10-19 12:39:00,United Kingdom,110,296.49333333333334,1
15222.0,319,1,585.0,2011-01-25 08:03:00,United Kingdom,5,585.0,0
15223.0,226,2,755.75,2011-04-28 11:31:00,United Kingdom,14,377.875,0
15224.0,358,2,322.08,2010-12-16 15:02:00,United Kingdom,13,161.04,0
15225.0,234,1,409.4,2011-04-19 14:51:00,United Kingdom,23,409.4,0
15226.0,311,1,154.41,2011-02-02 11:41:00,United Kingdom,8,154.41,0
15227.0,37,5,1219.4,2011-11-03 11:59:00,United Kingdom,43,243.88,1
15228.0,66,4,3386.71,2011-10-04 13:56:00,United Kingdom,110,846.6775,1
15230.0,239,2,429.6,2011-04-14 14:39:00,United Kingdom,23,214.8,0
15232.0,113,2,612.06,2011-08-18 16:27:00,United Kingdom,26,306.03,1
15234.0,277,1,197.0,2011-03-08 08:53:00,United Kingdom,14,197.0,0
15235.0,218,12,2247.51,2011-05-06 09:44:00,United Kingdom,132,187.2925,0
15236.0,299,1,321.05,2011-02-14 10:52:00,United Kingdom,15,321.05,0
15237.0,2,4,1412.32,2011-12-08 09:46:00,United Kingdom,94,353.08,1
15238.0,29,3,1071.99,2011-11-10 14:28:00,United Kingdom,49,357.33,1
15239.0,10,2,780.59,2011-11-29 14:14:00,United Kingdom,48,390.295,1
15240.0,45,5,1706.57,2011-10-26 09:50:00,United Kingdom,58,341.314,1
15241.0,67,8,1756.44,2011-10-04 09:05:00,United Kingdom,82,219.555,1
15243.0,74,1,316.68,2011-09-26 14:12:00,United Kingdom,22,316.68,1
15244.0,65,2,631.57,2011-10-05 13:19:00,United Kingdom,31,315.785,1
15245.0,134,3,2515.84,2011-07-28 18:56:00,United Kingdom,55,838.6133333333333,1
15246.0,238,2,514.15,2011-04-15 14:45:00,United Kingdom,32,257.075,0
15247.0,122,1,356.0,2011-08-09 12:52:00,United Kingdom,6,356.0,1
15249.0,32,13,6688.46,2011-11-08 11:45:00,United Kingdom,211,514.496923076923,4
15251.0,9,11,10484.99,2011-11-30 15:02:00,United Kingdom,97,953.180909090909,4
15252.0,36,2,740.78,2011-11-03 13:30:00,United Kingdom,44,370.39,1
15253.0,16,5,918.2,2011-11-23 16:22:00,United Kingdom,52,183.64,1
15254.0,127,1,300.36,2011-08-04 15:04:00,United Kingdom,18,300.36,1
15255.0,67,1,890.85,2011-10-04 12:43:00,United Kingdom,47,890.85,1
15256.0,149,1,98.45,2011-07-14 11:47:00,United Kingdom,6,98.45,0
15257.0,283,1,317.15,2011-03-01 12:58:00,United Kingdom,7,317.15,0
15258.0,169,2,623.16,2011-06-24 12:30:00,United Kingdom,32,311.58,0
15260.0,100,7,1810.77,2011-08-31 13:55:00,United Kingdom,62,258.68142857142857,1
15261.0,135,1,254.82,2011-07-27 15:20:00,United Kingdom,19,254.82,1
15262.0,324,1,178.95,2011-01-20 12:16:00,United Kingdom,10,178.95,0
15263.0,107,1,156.51,2011-08-25 10:26:00,United Kingdom,12,156.51,1
15264.0,64,1,393.74,2011-10-06 13:49:00,United Kingdom,23,393.74,1
15265.0,151,2,1506.12,2011-07-11 14:46:00,United Kingdom,76,753.06,0
15266.0,338,1,119.3,2011-01-05 13:40:00,United Kingdom,6,119.3,0
15267.0,22,5,1717.36,2011-11-17 15:59:00,United Kingdom,8,343.472,1
15269.0,24,1,408.8,2011-11-16 09:32:00,United Kingdom,2,408.8,1
15270.0,16,7,2379.49,2011-11-24 09:24:00,United Kingdom,22,339.9271428571428,1
15271.0,7,15,2507.07,2011-12-02 14:11:00,United Kingdom,184,167.138,4
15272.0,57,2,721.94,2011-10-13 12:59:00,United Kingdom,63,360.97,1
15274.0,4,2,716.57,2011-12-05 16:57:00,United Kingdom,44,358.285,1
15275.0,38,1,615.14,2011-11-02 11:20:00,United Kingdom,41,615.14,1
15276.0,66,1,135.31,2011-10-04 16:39:00,United Kingdom,49,135.31,1
15277.0,47,1,255.9,2011-10-24 10:08:00,United Kingdom,12,255.9,1
15279.0,355,1,290.51,2010-12-20 10:48:00,United Kingdom,19,290.51,0
15280.0,172,1,113.12,2011-06-20 17:14:00,United Kingdom,16,113.12,0
15281.0,59,9,2332.15,2011-10-12 09:10:00,United Kingdom,121,259.1277777777778,1
15286.0,50,1,240.55,2011-10-21 11:08:00,United Kingdom,3,240.55,1
15287.0,22,2,486.69,2011-11-17 15:34:00,United Kingdom,17,243.345,1
15288.0,43,5,2306.52,2011-10-27 16:58:00,United Kingdom,80,461.304,1
15289.0,29,3,939.78,2011-11-10 13:49:00,United Kingdom,43,313.26,1
15290.0,5,18,7943.22,2011-12-05 11:39:00,United Kingdom,93,441.29,4
15291.0,26,15,4668.3,2011-11-14 11:02:00,United Kingdom,62,311.22,4
15292.0,201,1,180.94,2011-05-22 15:00:00,United Kingdom,24,180.94,0
15296.0,51,6,3672.86,2011-10-20 11:47:00,United Kingdom,137,612.1433333333333,1
15297.0,10,3,641.94,2011-11-29 16:32:00,United Kingdom,30,213.98,1
15298.0,2,12,4799.9,2011-12-07 17:17:00,United Kingdom,115,399.9916666666666,4
15299.0,67,7,4507.01,2011-10-03 14:19:00,United Kingdom,7,643.8585714285715,1
15300.0,64,1,496.44,2011-10-06 17:08:00,United Kingdom,28,496.44,1
15301.0,51,12,5070.35,2011-10-20 09:57:00,United Kingdom,167,422.5291666666667,4
15303.0,290,1,574.02,2011-02-22 13:59:00,United Kingdom,31,574.02,0
15304.0,61,8,694.4,2011-10-10 10:23:00,United Kingdom,8,86.8,1
15306.0,64,3,1174.35,2011-10-06 12:56:00,United Kingdom,57,391.45,1
15307.0,96,1,205.3,2011-09-05 11:38:00,United Kingdom,12,205.3,1
15308.0,274,1,310.47,2011-03-10 13:08:00,United Kingdom,19,310.47,0
15311.0,1,91,60767.9,2011-12-09 12:00:00,United Kingdom,567,667.7791208791209,3
15312.0,75,4,924.85,2011-09-25 13:10:00,United Kingdom,42,231.2125,1
15313.0,110,1,52.0,2011-08-21 16:02:00,United Kingdom,1,52.0,1
15314.0,199,1,327.97,2011-05-24 14:39:00,United Kingdom,24,327.97,0
15315.0,64,2,570.5,2011-10-06 12:51:00,United Kingdom,35,285.25,1
15316.0,327,1,165.0,2011-01-17 11:34:00,United Kingdom,1,165.0,0
15318.0,4,1,312.62,2011-12-06 11:30:00,United Kingdom,33,312.62,1
15319.0,284,1,204.5,2011-03-01 12:48:00,United Kingdom,16,204.5,0
15320.0,44,1,267.13,2011-10-26 13:27:00,United Kingdom,36,267.13,1
15321.0,71,3,2748.31,2011-09-30 09:40:00,United Kingdom,83,916.1033333333334,1
15322.0,86,1,679.68,2011-09-15 09:34:00,United Kingdom,42,679.68,1
15325.0,104,1,162.29,2011-08-28 11:55:00,United Kingdom,47,162.29,1
15326.0,334,1,311.71,2011-01-10 11:38:00,United Kingdom,29,311.71,0
15327.0,53,1,208.75,2011-10-18 11:55:00,United Kingdom,10,208.75,1
15329.0,39,3,1049.7,2011-10-31 15:36:00,United Kingdom,51,349.90000000000003,1
15330.0,32,2,714.96,2011-11-07 17:50:00,United Kingdom,10,357.48,1
15333.0,208,1,1028.56,2011-05-15 13:27:00,United Kingdom,16,1028.56,0
15334.0,157,3,351.67,2011-07-06 11:22:00,United Kingdom,67,117.22333333333334,0
15335.0,54,1,173.97,2011-10-17 12:50:00,United Kingdom,34,173.97,1
15339.0,66,2,574.07,2011-10-04 12:51:00,United Kingdom,77,287.035,1
15341.0,81,1,2020.52,2011-09-20 09:40:00,United Kingdom,17,2020.52,1
15342.0,130,1,406.09,2011-08-02 10:19:00,United Kingdom,24,406.09,1
15343.0,87,1,364.5,2011-09-13 13:55:00,United Kingdom,21,364.5,1
15344.0,1,3,563.94,2011-12-09 10:45:00,United Kingdom,21,187.98,1
15345.0,46,1,393.54,2011-10-25 11:28:00,United Kingdom,20,393.54,1
15346.0,333,1,252.42,2011-01-11 11:18:00,United Kingdom,17,252.42,0
15348.0,72,1,158.04,2011-09-28 13:17:00,United Kingdom,9,158.04,1
15349.0,158,2,473.81,2011-07-04 16:06:00,United Kingdom,65,236.905,0
15351.0,12,7,1960.11,2011-11-27 12:52:00,United Kingdom,157,280.0157142857143,4
15353.0,255,2,777.02,2011-03-30 12:15:00,United Kingdom,59,388.51,0
15355.0,29,2,277.05,2011-11-10 13:44:00,United Kingdom,9,138.525,1
15356.0,31,10,2766.5,2011-11-08 13:11:00,United Kingdom,215,276.65,4
15358.0,5,22,8347.2,2011-12-05 09:04:00,United Kingdom,292,379.4181818181818,4
15360.0,40,1,427.93,2011-10-31 09:35:00,United Kingdom,13,427.93,1
15361.0,362,1,418.92,2010-12-13 09:52:00,United Kingdom,7,418.92,0
15364.0,96,2,913.19,2011-09-05 09:46:00,United Kingdom,29,456.595,1
15365.0,26,7,2314.32,2011-11-14 08:29:00,United Kingdom,65,330.6171428571429,1
15366.0,75,2,602.51,2011-09-25 15:01:00,United Kingdom,37,301.255,1
15367.0,57,4,1877.59,2011-10-13 14:13:00,United Kingdom,91,469.3975,1
15368.0,21,1,446.94,2011-11-18 14:42:00,United Kingdom,4,446.94,1
15370.0,41,7,2386.05,2011-10-30 10:58:00,United Kingdom,65,340.86428571428576,1
15372.0,137,1,2007.4,2011-07-25 16:39:00,United Kingdom,27,2007.4,1
15373.0,8,12,2415.91,2011-12-01 15:05:00,United Kingdom,74,201.3258333333333,1
15374.0,129,1,168.0,2011-08-03 09:59:00,United Kingdom,3,168.0,1
15376.0,40,3,1233.36,2011-10-30 15:04:00,United Kingdom,100,411.12,1
15379.0,169,7,3703.29,2011-06-23 13:13:00,United Kingdom,145,529.0414285714286,0
15380.0,9,5,1690.26,2011-12-01 12:13:00,United Kingdom,22,338.052,1
15381.0,214,2,596.85,2011-05-10 11:55:00,United Kingdom,8,298.425,0
15382.0,15,6,5955.71,2011-11-25 10:58:00,United Kingdom,193,992.6183333333332,4
15384.0,170,2,642.41,2011-06-23 10:57:00,United Kingdom,34,321.205,0
15385.0,40,1,316.88,2011-10-30 15:11:00,United Kingdom,12,316.88,1
15386.0,186,1,394.14,2011-06-06 13:47:00,United Kingdom,31,394.14,0
15388.0,270,1,140.54,2011-03-14 13:53:00,Canada,10,140.54,0
15389.0,172,1,500.0,2011-06-20 16:18:00,United Kingdom,1,500.0,0
15392.0,5,4,1535.53,2011-12-05 11:01:00,United Kingdom,74,383.8825,1
15393.0,16,2,231.86,2011-11-23 16:48:00,United Kingdom,10,115.93,1
15394.0,10,4,2183.54,2011-11-30 11:49:00,United Kingdom,54,545.885,1
15395.0,326,1,107.45,2011-01-18 12:40:00,United Kingdom,7,107.45,0
15396.0,113,1,288.18,2011-08-19 10:56:00,United Kingdom,14,288.18,1
15397.0,290,1,94.0,2011-02-23 09:25:00,United Kingdom,6,94.0,0
15398.0,16,2,1345.53,2011-11-23 16:47:00,United Kingdom,60,672.765,1
15399.0,1,3,815.77,2011-12-08 13:04:00,United Kingdom,45,271.92333333333335,1
15400.0,92,5,716.2,2011-09-08 13:57:00,United Kingdom,10,143.24,1
15402.0,149,2,626.77,2011-07-14 12:17:00,United Kingdom,35,313.385,0
15405.0,189,1,349.1,2011-06-03 14:44:00,United Kingdom,8,349.1,0
15406.0,31,2,510.71,2011-11-08 13:22:00,United Kingdom,51,255.355,1
15407.0,34,4,1056.44,2011-11-06 11:55:00,United Kingdom,142,264.11,1
15408.0,264,1,267.18,2011-03-20 15:02:00,United Kingdom,34,267.18,0
15410.0,84,8,3450.84,2011-09-16 14:47:00,United Kingdom,48,431.355,1
15411.0,26,4,1358.88,2011-11-13 15:19:00,United Kingdom,86,339.72,1
15412.0,171,1,190.53,2011-06-21 15:24:00,United Kingdom,10,190.53,0
15414.0,10,3,774.9,2011-11-30 09:50:00,United Kingdom,37,258.3,1
15415.0,313,1,572.81,2011-01-30 14:13:00,United Kingdom,46,572.81,0
15416.0,65,4,3984.32,2011-10-06 09:38:00,United Kingdom,165,996.08,4
15417.0,85,1,508.8,2011-09-15 15:26:00,United Kingdom,28,508.8,1
15419.0,25,1,135.86,2011-11-15 09:23:00,United Kingdom,8,135.86,1
15421.0,59,4,950.36,2011-10-12 09:20:00,United Kingdom,40,237.59,1
15422.0,323,2,97.7,2011-01-20 16:17:00,United Kingdom,6,48.85,0
15423.0,38,1,43.5,2011-11-01 14:01:00,United Kingdom,2,43.5,1
15424.0,254,2,383.34,2011-03-30 13:02:00,United Kingdom,17,191.67,0
15426.0,19,5,1447.39,2011-11-20 15:36:00,United Kingdom,217,289.478,4
15427.0,33,3,1483.14,2011-11-06 14:29:00,United Kingdom,233,494.38000000000005,4
15428.0,15,1,93.78,2011-11-24 16:54:00,United Kingdom,6,93.78,1
15429.0,27,2,397.35,2011-11-13 12:28:00,United Kingdom,77,198.675,1
15432.0,23,1,171.19,2011-11-16 16:30:00,United Kingdom,10,171.19,1
15433.0,214,2,533.3,2011-05-10 10:45:00,United Kingdom,40,266.65,0
15434.0,8,5,1041.48,2011-12-01 13:33:00,United Kingdom,40,208.296,1
15435.0,22,1,149.29,2011-11-17 16:39:00,United Kingdom,29,149.29,1
15436.0,12,3,1122.53,2011-11-27 16:05:00,United Kingdom,243,374.1766666666667,4
15437.0,262,1,200.16,2011-03-22 13:11:00,United Kingdom,44,200.16,0
15438.0,131,1,156.58,2011-07-31 14:19:00,United Kingdom,25,156.58,1
15440.0,55,3,383.68,2011-10-16 12:16:00,United Kingdom,50,127.89333333333332,1
15442.0,249,1,594.0,2011-04-05 12:24:00,United Kingdom,2,594.0,0
15443.0,2,7,3236.91,2011-12-08 10:40:00,United Kingdom,237,462.4157142857143,4
15444.0,9,2,1418.26,2011-11-30 17:37:00,United Kingdom,191,709.13,4
15445.0,264,1,113.5,2011-03-20 15:06:00,United Kingdom,5,113.5,0
15447.0,331,1,155.17,2011-01-13 11:26:00,United Kingdom,9,155.17,0
15448.0,313,1,494.64,2011-01-31 10:42:00,United Kingdom,28,494.64,0
15449.0,26,3,974.52,2011-11-13 15:02:00,United Kingdom,47,324.84,1
15450.0,30,1,429.84,2011-11-09 17:11:00,United Kingdom,30,429.84,1
15452.0,30,3,538.73,2011-11-10 12:13:00,United Kingdom,47,179.57666666666668,1
15453.0,2,7,1388.37,2011-12-08 10:59:00,United Kingdom,169,198.3385714285714,4
15454.0,362,1,179.1,2010-12-12 14:21:00,United Kingdom,23,179.1,0
15456.0,283,3,447.22,2011-03-01 13:51:00,United Kingdom,48,149.07333333333335,0
15457.0,262,1,237.07,2011-03-22 15:31:00,United Kingdom,56,237.07,0
15458.0,25,1,161.64,2011-11-14 13:08:00,United Kingdom,7,161.64,1
15460.0,354,1,216.76,2010-12-20 16:08:00,United Kingdom,53,216.76,0
15462.0,94,3,234.6,2011-09-06 13:11:00,United Kingdom,9,78.2,1
15463.0,29,1,126.14,2011-11-10 12:57:00,United Kingdom,7,126.14,1
15464.0,338,1,1048.85,2011-01-05 15:56:00,United Kingdom,155,1048.85,0
15465.0,20,18,7354.62,2011-11-20 10:11:00,United Kingdom,43,408.59,4
15466.0,85,1,334.53,2011-09-15 14:08:00,United Kingdom,56,334.53,1
15467.0,9,3,524.88,2011-11-30 14:17:00,United Kingdom,41,174.96,1
15468.0,51,2,467.51,2011-10-19 13:49:00,United Kingdom,24,233.755,1
15469.0,50,2,538.55,2011-10-20 16:21:00,United Kingdom,24,269.275,1
15471.0,2,1,469.48,2011-12-07 14:12:00,United Kingdom,67,469.48,1
15472.0,113,1,371.56,2011-08-18 15:17:00,United Kingdom,76,371.56,1
15473.0,14,7,1771.2,2011-11-25 15:15:00,United Kingdom,4,253.02857142857144,1
15475.0,77,1,454.11,2011-09-23 15:20:00,United Kingdom,29,454.11,1
15478.0,40,2,1441.42,2011-10-30 14:19:00,United Kingdom,34,720.71,1
15480.0,116,1,905.5,2011-08-15 14:32:00,Malta,45,905.5,1
15482.0,16,12,11054.96,2011-11-24 10:46:00,United Kingdom,46,921.2466666666666,1
15483.0,161,4,233.81,2011-07-01 13:07:00,United Kingdom,74,58.4525,0
15484.0,1,4,3594.31,2011-12-08 15:03:00,United Kingdom,135,898.5775,1
15485.0,30,3,2575.0,2011-11-09 14:31:00,United Kingdom,59,858.3333333333334,1
15488.0,93,1,91.32,2011-09-08 10:11:00,United Kingdom,2,91.32,1
15489.0,23,3,1134.28,2011-11-17 08:53:00,United Kingdom,47,378.0933333333333,1
15491.0,95,6,3100.09,2011-09-05 15:56:00,United Kingdom,108,516.6816666666667,1
15492.0,28,2,659.46,2011-11-11 14:53:00,United Kingdom,32,329.73,1
15493.0,33,5,2001.8,2011-11-07 12:04:00,United Kingdom,177,400.36,4
15494.0,21,2,1299.23,2011-11-18 14:51:00,United Kingdom,120,649.615,1
15497.0,18,2,1262.2,2011-11-22 11:51:00,United Kingdom,13,631.1,1
15498.0,3,27,13316.4,2011-12-07 12:48:00,United Kingdom,360,493.2,4
15500.0,8,4,1131.56,2011-12-01 13:47:00,United Kingdom,64,282.89,1
15502.0,16,12,10384.93,2011-11-24 12:48:00,United Kingdom,164,865.4108333333334,4
15503.0,363,1,147.09,2010-12-12 10:57:00,United Kingdom,66,147.09,0
15504.0,81,1,52.83,2011-09-19 13:45:00,United Kingdom,13,52.83,1
15505.0,53,5,3610.96,2011-10-18 07:56:00,United Kingdom,90,722.192,1
15506.0,23,3,979.26,2011-11-17 12:11:00,United Kingdom,121,326.42,1
15507.0,172,1,492.36,2011-06-21 11:19:00,United Kingdom,41,492.36,0
15508.0,189,6,1000.27,2011-06-03 15:43:00,United Kingdom,78,166.71166666666667,0
15510.0,331,1,250.0,2011-01-13 12:10:00,United Kingdom,1,250.0,0
15511.0,12,5,909.23,2011-11-28 09:43:00,United Kingdom,117,181.846,1
15512.0,156,2,121.0,2011-07-07 10:20:00,United Kingdom,7,60.5,0
15513.0,33,19,14758.22,2011-11-06 14:36:00,United Kingdom,183,776.7484210526316,4
15514.0,12,11,4139.46,2011-11-27 14:40:00,United Kingdom,96,376.3145454545455,4
15516.0,45,3,62.43,2011-10-26 10:51:00,United Kingdom,15,20.81,1
15517.0,233,1,267.03,2011-04-20 14:02:00,United Kingdom,27,267.03,0
15518.0,64,8,1942.45,2011-10-06 13:05:00,United Kingdom,135,242.80625,1
15520.0,2,1,343.5,2011-12-08 10:58:00,United Kingdom,18,343.5,1
15521.0,40,8,3000.2,2011-10-30 13:42:00,United Kingdom,116,375.025,1
15522.0,33,2,398.84,2011-11-07 11:26:00,United Kingdom,47,199.42,1
15523.0,84,1,412.01,2011-09-16 16:29:00,United Kingdom,10,412.01,1
15524.0,25,1,440.0,2011-11-15 12:09:00,United Kingdom,1,440.0,1
15525.0,2,3,825.92,2011-12-07 14:43:00,United Kingdom,133,275.3066666666667,1
15526.0,33,2,148.44,2011-11-06 15:04:00,United Kingdom,4,74.22,1
15527.0,19,8,2429.78,2011-11-21 12:17:00,United Kingdom,127,303.7225,4
15528.0,254,1,229.33,2011-03-30 16:14:00,United Kingdom,26,229.33,0
15529.0,23,11,3995.23,2011-11-17 11:29:00,United Kingdom,415,363.20272727272726,4
15530.0,22,4,1502.35,2011-11-18 12:25:00,United Kingdom,90,375.5875,1
15531.0,8,2,2007.44,2011-12-01 18:43:00,United Kingdom,196,1003.72,4
15532.0,25,4,1580.93,2011-11-14 14:51:00,United Kingdom,205,395.2325,4
15533.0,19,3,807.57,2011-11-20 15:35:00,United Kingdom,73,269.19,1
15535.0,173,4,536.4,2011-06-19 16:02:00,United Kingdom,55,134.1,0
15537.0,163,1,110.92,2011-06-29 13:10:00,United Kingdom,24,110.92,0
15539.0,7,1,538.46,2011-12-02 13:36:00,United Kingdom,41,538.46,1
15540.0,11,1,213.3,2011-11-28 13:51:00,United Kingdom,15,213.3,1
15541.0,114,1,85.13,2011-08-17 14:58:00,United Kingdom,29,85.13,1
15543.0,288,1,127.86,2011-02-24 15:26:00,United Kingdom,26,127.86,0
15544.0,9,9,3546.71,2011-11-30 16:43:00,United Kingdom,122,394.0788888888889,4
15545.0,54,2,292.72,2011-10-16 13:24:00,United Kingdom,78,146.36,1
15547.0,7,14,4954.84,2011-12-02 12:52:00,United Kingdom,441,353.9171428571429,4
15549.0,77,3,1693.26,2011-09-23 16:22:00,United Kingdom,104,564.42,1
15550.0,4,4,575.63,2011-12-05 15:38:00,United Kingdom,43,143.9075,1
15551.0,37,1,436.06,2011-11-03 12:37:00,United Kingdom,29,436.06,1
15552.0,217,1,90.12,2011-05-06 14:47:00,United Kingdom,17,90.12,0
15553.0,60,1,437.23,2011-10-10 14:02:00,United Kingdom,51,437.23,1
15554.0,278,1,217.2,2011-03-07 09:00:00,United Kingdom,14,217.2,0
15555.0,12,16,4805.17,2011-11-27 16:19:00,United Kingdom,401,300.323125,4
15556.0,24,1,279.77,2011-11-15 16:08:00,United Kingdom,31,279.77,1
15557.0,29,1,473.65,2011-11-11 12:46:00,United Kingdom,16,473.65,1
15561.0,12,4,800.59,2011-11-28 11:07:00,United Kingdom,27,200.1475,1
15562.0,352,1,134.55,2010-12-23 09:55:00,United Kingdom,1,134.55,0
15563.0,22,4,1400.44,2011-11-17 14:50:00,United Kingdom,88,350.11,1
15565.0,50,2,173.16,2011-10-20 14:33:00,United Kingdom,8,86.58,1
15567.0,19,1,186.01,2011-11-21 10:48:00,United Kingdom,7,186.01,1
15568.0,3,3,758.29,2011-12-07 11:27:00,United Kingdom,27,252.7633333333333,1
15569.0,104,5,1375.71,2011-08-28 10:15:00,United Kingdom,27,275.142,1
15570.0,7,12,4165.52,2011-12-02 14:47:00,United Kingdom,231,347.1266666666667,4
15571.0,12,4,650.43,2011-11-28 10:02:00,United Kingdom,47,162.6075,1
15572.0,5,7,2552.86,2011-12-05 10:09:00,United Kingdom,166,364.69428571428574,4
15573.0,32,2,607.45,2011-11-08 11:38:00,United Kingdom,88,303.725,1
15574.0,178,4,702.25,2011-06-15 12:01:00,United Kingdom,131,175.5625,0
15576.0,38,1,940.67,2011-11-02 12:03:00,United Kingdom,43,940.67,1
15577.0,151,3,258.88,2011-07-11 17:03:00,United Kingdom,39,86.29333333333334,0
15578.0,162,1,127.1,2011-06-30 13:03:00,United Kingdom,13,127.1,0
15579.0,69,2,348.6,2011-10-02 12:45:00,United Kingdom,45,174.3,1
15581.0,121,13,3679.97,2011-08-11 09:38:00,United Kingdom,134,283.07461538461536,4
15582.0,25,3,682.91,2011-11-15 09:55:00,United Kingdom,39,227.63666666666663,1
15584.0,24,4,725.11,2011-11-16 10:55:00,United Kingdom,89,181.2775,1
15585.0,177,1,455.3,2011-06-16 08:38:00,United Kingdom,31,455.3,0
15587.0,50,4,913.68,2011-10-20 13:37:00,United Kingdom,3,228.42,1
15589.0,256,3,478.53,2011-03-29 09:54:00,United Kingdom,28,159.51,0
15592.0,47,1,388.58,2011-10-24 08:59:00,United Kingdom,24,388.58,1
15593.0,71,1,199.8,2011-09-30 11:46:00,United Kingdom,5,199.8,1
15594.0,16,5,1771.78,2011-11-24 08:53:00,United Kingdom,85,354.356,1
15596.0,101,5,1406.59,2011-08-31 10:55:00,United Kingdom,51,281.318,1
15597.0,35,1,324.57,2011-11-04 13:26:00,United Kingdom,22,324.57,1
15598.0,53,1,240.68,2011-10-17 16:04:00,United Kingdom,14,240.68,1
15599.0,27,2,761.74,2011-11-13 11:44:00,United Kingdom,50,380.87,1
15601.0,11,14,6776.56,2011-11-28 15:15:00,United Kingdom,230,484.04,4
15602.0,8,9,1297.87,2011-12-01 14:14:00,United Kingdom,30,144.20777777777778,1
15603.0,79,1,48.48,2011-09-22 10:04:00,United Kingdom,2,48.48,1
15604.0,52,1,216.39,2011-10-18 14:47:00,United Kingdom,17,216.39,1
15605.0,36,5,1198.23,2011-11-03 14:17:00,United Kingdom,61,239.646,1
15606.0,61,9,2920.16,2011-10-09 15:47:00,United Kingdom,48,324.4622222222222,1
15607.0,337,1,104.76,2011-01-07 12:44:00,United Kingdom,13,104.76,0
15608.0,28,4,1093.68,2011-11-11 13:20:00,United Kingdom,59,273.42,1
15609.0,184,1,298.48,2011-06-08 13:00:00,United Kingdom,16,298.48,0
15610.0,52,1,112.46,2011-10-19 10:36:00,United Kingdom,6,112.46,1
15611.0,10,13,1591.45,2011-11-30 12:36:00,United Kingdom,23,122.41923076923078,1
15612.0,36,2,195.15,2011-11-03 14:52:00,United Kingdom,4,97.575,1
15615.0,10,23,10399.74,2011-11-29 14:42:00,United Kingdom,184,452.1626086956522,4
15618.0,33,4,776.85,2011-11-07 08:34:00,United Kingdom,39,194.2125,1
15619.0,11,1,336.4,2011-11-29 08:14:00,United Kingdom,3,336.4,1
15620.0,57,3,1553.18,2011-10-14 12:41:00,United Kingdom,92,517.7266666666667,1
15621.0,4,4,1293.03,2011-12-05 14:01:00,United Kingdom,11,323.2575,1
15622.0,43,9,3709.56,2011-10-27 16:44:00,United Kingdom,169,412.17333333333335,4
15623.0,141,1,301.03,2011-07-21 17:26:00,United Kingdom,19,301.03,0
15624.0,117,4,588.13,2011-08-15 11:38:00,United Kingdom,26,147.0325,1
15625.0,104,4,1534.26,2011-08-28 10:21:00,United Kingdom,44,383.565,1
15626.0,75,2,675.8,2011-09-26 10:03:00,United Kingdom,49,337.9,1
15628.0,5,9,2870.24,2011-12-05 10:24:00,United Kingdom,85,318.9155555555556,1
15630.0,45,2,1186.35,2011-10-25 15:36:00,United Kingdom,57,593.175,1
15632.0,16,8,3285.31,2011-11-24 09:51:00,United Kingdom,107,410.66375,1
15634.0,17,1,243.55,2011-11-22 16:28:00,United Kingdom,15,243.55,1
15636.0,90,2,724.76,2011-09-11 11:17:00,United Kingdom,20,362.38,1
15637.0,53,1,223.36,2011-10-18 08:28:00,United Kingdom,15,223.36,1
15639.0,134,1,425.32,2011-07-28 14:30:00,United Kingdom,25,425.32,1
15640.0,4,15,12515.66,2011-12-05 14:35:00,United Kingdom,240,834.3773333333334,4
15641.0,105,4,1887.2,2011-08-26 14:04:00,United Kingdom,102,471.8,1
15643.0,192,3,664.0,2011-06-01 07:38:00,United Kingdom,31,221.33333333333331,0
15644.0,166,4,813.0,2011-06-26 14:54:00,United Kingdom,166,203.25,0
15645.0,19,1,612.01,2011-11-21 11:55:00,United Kingdom,50,612.01,1
15646.0,158,3,447.64,2011-07-05 09:53:00,United Kingdom,35,149.21333333333334,0
15648.0,204,2,657.35,2011-05-19 15:53:00,United Kingdom,23,328.675,0
15649.0,336,2,816.0,2011-01-07 13:34:00,United Kingdom,1,408.0,0
15651.0,37,3,646.3,2011-11-03 08:41:00,United Kingdom,27,215.4333333333333,1
15652.0,91,1,337.74,2011-09-09 14:22:00,United Kingdom,21,337.74,1
15653.0,93,2,877.44,2011-09-08 10:49:00,United Kingdom,4,438.72,1
15654.0,9,2,922.53,2011-11-30 13:08:00,United Kingdom,15,461.265,1
15655.0,243,1,560.67,2011-04-10 15:25:00,United Kingdom,34,560.67,0
15656.0,45,4,748.5,2011-10-25 14:56:00,United Kingdom,46,187.125,1
15657.0,23,1,30.0,2011-11-17 12:19:00,United Kingdom,1,30.0,1
15658.0,190,5,1024.1,2011-06-02 15:22:00,United Kingdom,40,204.82,0
15659.0,44,1,306.45,2011-10-27 09:23:00,United Kingdom,11,306.45,1
15660.0,25,9,1600.86,2011-11-14 16:58:00,United Kingdom,55,177.8733333333333,1
15661.0,317,2,309.8,2011-01-26 13:56:00,United Kingdom,4,154.9,0
15663.0,106,1,138.14,2011-08-25 15:50:00,United Kingdom,9,138.14,1
